ID,Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Price,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN8196x10748074856686205619,Bánh Cuốn Nóng Bà Ngân,"34,Phố Đoàn Thị Điểm Bạch Đằng 01108 Quảng Ninh",,https://www.bing.com/maps?cp=20.95130729675293%7E107.07915496826172&lvl=17.0&q=B%C3%A1nh%20Cu%E1%BB%91n%20N%C3%B3ng%20B%C3%A0%20Ng%C3%A2n%20%2C%2034%2CPh%E1%BB%91%20%C4%90o%C3%A0n%20Th%E1%BB%8B%20%C4%90i%E1%BB%83m%20B%E1%BA%A1ch%20%C4%90%E1%BA%B1ng%2001108%20Qu%E1%BA%A3ng%20Ninh,20.9513073,107.079155,,,,,,2025-04-03T02:25:39.595Z,,090 454 46 26,"{""youtube"":""https://www.youtube.com/watch?v=ts0lz6agasw"",""facebook"":""https://www.facebook.com/dacsanhalong1/videos/kh%c3%a1m-ph%c3%a1-nh%e1%bb%afng-qu%c3%a1n-%c4%83n-ngon-l%c3%a2u-%c4%91%e1%bb%9di-t%e1%ba%a1i-h%e1%ba%a1-long-b%c3%a1nh-cu%e1%bb%91n-b%c3%a0-ng%c3%a2n-%c4%91%e1%bb%8ba-%c4%91i%e1%bb%83m-s%e1%bb%91-34/1060712545364585/""}",https://www.facebook.com/dacsanhalong1/videos/kh%c3%a1m-ph%c3%a1-nh%e1%bb%afng-qu%c3%a1n-%c4%83n-ngon-l%c3%a2u-%c4%91%e1%bb%9di-t%e1%ba%a1i-h%e1%ba%a1-long-b%c3%a1nh-cu%e1%bb%91n-b%c3%a0-ng%c3%a2n-%c4%91%e1%bb%8ba-%c4%91i%e1%bb%83m-s%e1%bb%91-34/1060712545364585/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x6587238229619210537,Four Seasons Restaurant,"08 Ha Long Road, Halong Plaza Hotel Bai Chay 200000",https://www.bing.com/th?id=OLC.u9QbSzY3BkBZVQ480x360&pid=Local,https://www.bing.com/maps?cp=20.958999633789062%7E107.04949951171875&lvl=17.0&q=Four%20Seasons%20Restaurant%20%2C%2008%20Ha%20Long%20Road%2C%20Halong%20Plaza%20Hotel%20Bai%20Chay%20200000,20.95899963,107.0494995,5.0,Tripadvisor (2) - $,Seafood restaurant,Open · Closes 10 PM,,2025-04-03T02:25:39.595Z,http://www.halongplaza.com/four-seasons-restaurant.html,0203 3845 810,-- No Data --,-- No Data --,-- No Data --,-- No Data --,"INFO@HALONGPLAZA.COM,info@halongplaza.com,Huedt@halongplaza.com"
ypid:YN8196x8804741921878762519,Vinace Italian Restaurant & Bar,10 Ha Long Bai Chay 200000 Quang Ninh Province,https://www.bing.com/th?id=OLC.1zouVUPe6VoHpw480x360&pid=Local,https://www.bing.com/maps?cp=20.95644760131836%7E107.05066680908203&lvl=17.0&q=Vinace%20Italian%20Restaurant%20%26%20Bar%20%2C%2010%20Ha%20Long%20Bai%20Chay%20200000%20Quang%20Ninh%20Province,20.9564476,107.0506668,5.0,Tripadvisor (42) - $$,,Open · Closes 11 PM,,2025-04-03T02:25:39.596Z,,094 242 55 33,"{""instagram"":""https://www.instagram.com/vinoecinema/""}",-- No Data --,https://www.instagram.com/vinoecinema/,-- No Data --,-- No Data --
ypid:YN8196x13309120394050894800,Nha Hang Ara,Nguyen Van Linh Bai Chay 200000 Quang Ninh Province,,https://www.bing.com/maps?cp=20.958820343017578%7E107.0602798461914&lvl=17.0&q=Nha%20Hang%20Ara%20%2C%20Nguyen%20Van%20Linh%20Bai%20Chay%20200000%20Quang%20Ninh%20Province,20.95882034,107.0602798,,,,,,2025-04-03T02:25:39.596Z,,093 680 18 49,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x1463824332584513001,Cong Ca Phe,"Ha Long Street, Ki Ot C101 - C201, Sunworld Park Bai Chay 20000",https://www.bing.com/th?id=OLC.2iaRiop9zMsf7A480x360&pid=Local,https://www.bing.com/maps?cp=20.952795028686523%7E107.04546356201172&lvl=17.0&q=Cong%20Ca%20Phe%20%2C%20Ha%20Long%20Street%2C%20Ki%20Ot%20C101%20-%20C201%2C%20Sunworld%20Park%20Bai%20Chay%2020000,20.95279503,107.0454636,4.0,Tripadvisor (22) - $$,,Open · Closes 11:30 PM,,2025-04-03T02:25:39.596Z,https://congcaphe.com/,091 186 64 94,-- No Data --,-- No Data --,-- No Data --,-- No Data --,info@congcaphe.com
ypid:YN8196x15530184617748042440,Ca Muc Ba Gia - Seafood Restaurant,"C123 Ha Long, Opposite Ha Long Bay hotel Bai Chay 200000",https://www.bing.com/th?id=OLC.lDlXD1YQSFPnXw480x360&pid=Local,https://www.bing.com/maps?cp=20.95319175720215%7E107.0446548461914&lvl=17.0&q=Ca%20Muc%20Ba%20Gia%20-%20Seafood%20Restaurant%20%2C%20C123%20Ha%20Long%2C%20Opposite%20Ha%20Long%20Bay%20hotel%20Bai%20Chay%20200000,20.95319176,107.0446548,,,,,,2025-04-03T02:25:43.414Z,https://www.facebook.com/CaMucBaGia.vn/,0888 331 233,"{""facebook"":""https://www.facebook.com/camucbagia.vn/""}",https://www.facebook.com/camucbagia.vn/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x7238824503956534644,Vanakam Indian Family Restaurant,"179 Hải Quân, Bãi Cháy Ha Long",https://www.bing.com/th?id=OLC.RdbCDgaURWNxCw480x360&pid=Local,https://www.bing.com/maps?cp=20.950450897216797%7E107.07335662841797&lvl=17.0&q=Vanakam%20Indian%20Family%20Restaurant%20%2C%20179%20H%E1%BA%A3i%20Qu%C3%A2n%2C%20B%C3%A3i%20Ch%C3%A1y%20Ha%20Long,20.9504509,107.0733566,5.0,Tripadvisor (2),,Closed · Opens 10 AM,,2025-04-03T02:25:43.415Z,,093 685 59 18,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x3369534893199847223,Mixue Sun World,C110 Sunworld Park Bai Chay 200000,https://www.bing.com/th?id=OLC.k6L2SoAo9H3A7g480x360&pid=Local,https://www.bing.com/maps?cp=20.95591926574707%7E107.04934692382812&lvl=17.0&q=Mixue%20Sun%20World%20%2C%20C110%20Sunworld%20Park%20Bai%20Chay%20200000,20.95591927,107.0493469,,,,Open · Closes 11:30 PM,,2025-04-03T02:25:43.415Z,,090 206 06 99,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x10080204684050322516,RuNam Bistro,"1st Floor, Vincom Plaza, Cot Dong Ho Area, Bach Dang Ward Bai Chay 200000",https://www.bing.com/th?id=OLC.pY7axbp7M3F/tQ480x360&pid=Local,https://www.bing.com/maps?cp=20.951602935791016%7E107.08540344238281&lvl=17.0&q=RuNam%20Bistro%20%2C%201st%20Floor%2C%20Vincom%20Plaza%2C%20Cot%20Dong%20Ho%20Area%2C%20Bach%20Dang%20Ward%20Bai%20Chay%20200000,20.95160294,107.0854034,,,Cafe,,,2025-04-03T02:25:43.416Z,,0203 7308 899,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x3751571256916727039,Nha Hang Khai Huong,01 Le Thanh Tong Hong Gai Ha Long 200000 Quang Ninh Province,https://www.bing.com/th?id=OLC.S0yL2U8Q09qoEA480x360&pid=Local,https://www.bing.com/maps?cp=20.95761489868164%7E107.06767272949219&lvl=17.0&q=Nha%20Hang%20Khai%20Huong%20%2C%2001%20Le%20Thanh%20Tong%20Hong%20Gai%20Ha%20Long%20200000%20Quang%20Ninh%20Province,20.9576149,107.0676727,,,,Open · Closes 11:30 PM,,2025-04-03T02:25:43.416Z,https://nhahangkhaihuong.com/,0203 3838 888,"{""facebook"":""https://www.facebook.com/nhahangkhaihuong"",""youtube"":""https://www.youtube.com/@nhahangkhaihuong1833""}",https://www.facebook.com/nhahangkhaihuong,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x1590008539375694303,Bayview Restaurant,"2nd Floor, Vinpearl Resort & Spa Ha Long, Reu Island Bai Chay 200000 Quang Ninh Province",https://www.bing.com/th?id=OLC.JKaAs8PjbeVZyQ480x360&pid=Local,https://www.bing.com/maps?cp=20.959306716918945%7E107.04776763916016&lvl=17.0&q=Bayview%20Restaurant%20%2C%202nd%20Floor%2C%20Vinpearl%20Resort%20%26%20Spa%20Ha%20Long%2C%20Reu%20Island%20Bai%20Chay%20200000%20Quang%20Ninh%20Province,20.95930672,107.0477676,4.0,Tripadvisor (1) - $$,Restaurant,,,2025-04-03T02:25:43.416Z,,0203 3556 868,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x776120296204523197,Cafe Nam Anh,Phố Hàng Than Hồng Gai 01106 Quảng Ninh,,https://www.bing.com/maps?cp=20.95399284362793%7E107.07074737548828&lvl=17.0&q=Cafe%20Nam%20Anh%20%2C%20Ph%E1%BB%91%20H%C3%A0ng%20Than%20H%E1%BB%93ng%20Gai%2001106%20Qu%E1%BA%A3ng%20Ninh,20.95399284,107.0707474,,,,,,2025-04-03T02:25:43.416Z,,091 685 45 77,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x9790200882599937194,Cafe Nam Phong,8 Ha Long Halong Bay,https://www.bing.com/th?id=OLC.+HodHiBFWKlnXA480x360&pid=Local,https://www.bing.com/maps?cp=20.951465606689453%7E107.04190826416016&lvl=17.0&q=Cafe%20Nam%20Phong%20%2C%208%20Ha%20Long%20Halong%20Bay,20.95146561,107.0419083,,,Cafe,,,2025-04-03T02:25:43.417Z,,093 368 62 22,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x17483003040950225683,Hai Cang Ha Long Restaurant,Quarter 5 Bai Chay 200000,https://www.bing.com/th?id=OLC.fCleE221t6doTg480x360&pid=Local,https://www.bing.com/maps?cp=20.95421028137207%7E107.04557800292969&lvl=17.0&q=Hai%20Cang%20Ha%20Long%20Restaurant%20%2C%20Quarter%205%20Bai%20Chay%20200000,20.95421028,107.045578,,,Vietnamese restaurant,,,2025-04-03T02:25:43.417Z,,1900 0316,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x11135225653789812218,Ngoc Luc Bao Restaurant,"Old Bai Chay Ferry, road travel Halong City Halong Bay 200000",https://www.bing.com/th?id=OLC.NW3AcCzMeBwTLw480x360&pid=Local,https://www.bing.com/maps?cp=20.953643798828125%7E107.02375793457031&lvl=17.0&q=Ngoc%20Luc%20Bao%20Restaurant%20%2C%20Old%20Bai%20Chay%20Ferry%2C%20road%20travel%20Halong%20City%20Halong%20Bay%20200000,20.9536438,107.0237579,,,,Open · Closes 10 PM,,2025-04-03T02:25:59.566Z,https://www.facebook.com/nhahangngoclucbao/,096 915 98 88,"{""facebook"":""https://www.facebook.com/nhahangngoclucbao/""}",https://www.facebook.com/nhahangngoclucbao/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x685571822228838465,Oriental Lotus Restaurant - Buffet Sen A Dong,01 Ha Long Bai Chay 200000,https://www.bing.com/th?id=OLC.r+iS0LdVSj6V5A480x360&pid=Local,https://www.bing.com/maps?cp=20.954435348510742%7E107.02425384521484&lvl=17.0&q=Oriental%20Lotus%20Restaurant%20-%20Buffet%20Sen%20A%20Dong%20%2C%2001%20Ha%20Long%20Bai%20Chay%20200000,20.95443535,107.0242538,3.5,Tripadvisor (19) - $$,,Closed · Opens 11 AM,,2025-04-03T02:25:59.567Z,https://buffetsenadong.vn/,0832 981 666,"{""facebook"":""https://www.facebook.com/buffetsenadong.vn/"",""instagram"":""https://www.instagram.com/buffetsenadong/"",""youtube"":""https://www.youtube.com/channel/uck_kd8arv7e9-hkfkryirog""}",https://www.facebook.com/buffetsenadong.vn/,https://www.instagram.com/buffetsenadong/,-- No Data --,sales@buffetsenadong.vn
ypid:YN8196x8234429287679160793,The Square Restaurant,"160 Ha Long Street, Bai Chay Ward, Novotel Halong Bay",https://www.bing.com/th?id=OLC.Hfw/3OSuN2APiQ480x360&pid=Local,https://www.bing.com/maps?cp=20.951374053955078%7E107.0421371459961&lvl=17.0&q=The%20Square%20Restaurant%20%2C%20160%20Ha%20Long%20Street%2C%20Bai%20Chay%20Ward%2C%20Novotel%20Halong%20Bay,20.95137405,107.0421371,3.5,Tripadvisor (7) - $$,,,,2025-04-03T02:25:59.568Z,https://novotelhalongbay.com/restaurants-bars/the-square/?utm_source=bing+maps&utm_medium=seo+maps&utm_campaign=seo+maps,0203 3848 108,"{""facebook"":""https://www.facebook.com/novotelhalongbay"",""linkedin"":""https://novotelhalongbay.com/terms-conditions/linkedin.com/company/novotel-ha-long-bay"",""instagram"":""https://www.instagram.com/novotel.halongbay/"",""youtube"":""https://www.youtube.com/channel/ucqm7vc8fuc7ryrwboh5a8jq"",""tiktok"":""https://www.tiktok.com/@novotel.halongbay""}",https://www.facebook.com/novotelhalongbay,https://www.instagram.com/novotel.halongbay/,-- No Data --,info@novotelhalong.com.vn
ypid:YN8196x14343991390914094617,Cua Vang Restaurant,"Bai Chay Ward, Tuan Chau District Halong Bay",https://www.bing.com/th?id=OLC.fYZYog9Xz/Yqcw480x360&pid=Local,https://www.bing.com/maps?cp=20.959354400634766%7E107.01885986328125&lvl=17.0&q=Cua%20Vang%20Restaurant%20%2C%20Bai%20Chay%20Ward%2C%20Tuan%20Chau%20District%20Halong%20Bay,20.9593544,107.0188599,4.0,Tripadvisor (99) - $$,Seafood restaurant,Open · Closes 10 PM,,2025-04-03T02:25:59.568Z,,,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x13372389852287673458,Nhà Hàng Ngọc Phương Nam Hạ Long,Do Si Hoa St. Bai Chay 200000,https://www.bing.com/th?id=OLC.qgpd3p5xfPzXpA480x360&pid=Local,https://www.bing.com/maps?cp=20.94800567626953%7E107.02336120605469&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Ng%E1%BB%8Dc%20Ph%C6%B0%C6%A1ng%20Nam%20H%E1%BA%A1%20Long%20%2C%20Do%20Si%20Hoa%20St.%20Bai%20Chay%20200000,20.94800568,107.0233612,5.0,Tripadvisor (199) - $$,,Closed · Opens 10 AM,,2025-04-03T02:25:59.569Z,,090 159 95 98,"{""facebook"":""https://www.facebook.com/2007144816270307/""}",https://www.facebook.com/2007144816270307/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x1964274280229384567,Don Chicken,581 Ha Long Bai Chay 200000 Quang Ninh Province,https://www.bing.com/th?id=OLC.Og6zP/wFvtZ3rw480x360&pid=Local,https://www.bing.com/maps?cp=20.96009063720703%7E107.02114868164062&lvl=17.0&q=Don%20Chicken%20%2C%20581%20Ha%20Long%20Bai%20Chay%20200000%20Quang%20Ninh%20Province,20.96009064,107.0211487,3.0,Tripadvisor (4) - $$,,Closed · Opens 11 AM,,2025-04-03T02:25:59.569Z,https://donchickenhanoi.vn/,1900 988992,"{""facebook"":""https://www.facebook.com/tq.huyhihi/posts/605888760562654"",""instagram"":""https://www.instagram.com/donchicken.hanoi/"",""youtube"":""https://www.youtube.com/channel/uciyybt4wubwtpatfofco0kw/videos""}",https://www.facebook.com/tq.huyhihi/posts/605888760562654,https://www.instagram.com/donchicken.hanoi/,-- No Data --,"donchicken.marcom@gmail.com,cskh@donchickenhanoi.vn"
ypid:YN8196x9644752157225202462,Hon Gai Coffee & Lounge,"Kiosk B120-121, Old Street Sun World Ha Long Park Bai Chay 200000 Quang Ninh Province",,https://www.bing.com/maps?cp=20.95611572265625%7E107.05199432373047&lvl=17.0&q=Hon%20Gai%20Coffee%20%26%20Lounge%20%2C%20Kiosk%20B120-121%2C%20Old%20Street%20Sun%20World%20Ha%20Long%20Park%20Bai%20Chay%20200000%20Quang%20Ninh%20Province,20.95611572,107.0519943,,,,Open · Closes 1 AM,,2025-04-03T02:25:59.569Z,https://www.facebook.com/Hongaicoffee/,097 757 00 55,"{""facebook"":""https://www.facebook.com/hongaicoffee/""}",https://www.facebook.com/hongaicoffee/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x9916439916662082527,Gogi House,L4 01-02 Vincom Center Ha Long Ha Long 200000 Hanoi,https://www.bing.com/th?id=OLC.Avv0mOWDQYEeyQ480x360&pid=Local,https://www.bing.com/maps?cp=20.953670501708984%7E107.0250473022461&lvl=17.0&q=Gogi%20House%20%2C%20L4%2001-02%20Vincom%20Center%20Ha%20Long%20Ha%20Long%20200000%20Hanoi,20.9536705,107.0250473,,,,,,2025-04-03T02:26:03.375Z,http://gogi.com.vn/vi,0203 2460 586,"{""facebook"":""https://www.facebook.com/gogihalong/about_profile_transparency/""}",https://www.facebook.com/gogihalong/about_profile_transparency/,-- No Data --,-- No Data --,Bodil@bodilbinner.dk
ypid:YN8196x10932623462602302624,Chả Mực Hạ Long,"Kiot Số 5 Cổng Số 2 Chợ Cái Dăm Phường Bãi Cháy, Ha Long, 12345, Vietnam Ha Long 01000 Quảng Ninh",,https://www.bing.com/maps?cp=20.957996368408203%7E107.0236587524414&lvl=17.0&q=Ch%E1%BA%A3%20M%E1%BB%B1c%20H%E1%BA%A1%20Long%20%2C%20Kiot%20S%E1%BB%91%205%20C%E1%BB%95ng%20S%E1%BB%91%202%20Ch%E1%BB%A3%20C%C3%A1i%20D%C4%83m%20Ph%C6%B0%E1%BB%9Dng%20B%C3%A3i%20Ch%C3%A1y%2C%20Ha%20Long%2C%2012345%2C%20Vietnam%20Ha%20Long%2001000%20Qu%E1%BA%A3ng%20Ninh,20.95799637,107.0236588,,,,,,2025-04-03T02:26:03.375Z,https://chamucphuc.com/,098 368 35 16,"{""facebook"":""https://www.facebook.com/profile.php?id=100052430360782"",""twitter"":""https://twitter.com/chamucphuc"",""youtube"":""https://www.youtube.com/channel/uc2n6njc-4xflhetd_wrzj9q"",""pinterest"":""https://www.pinterest.com/chamucphuchalong/"",""instagram"":""https://www.instagram.com/chamucphuc/"",""linkedin"":""https://www.linkedin.com/in/ph%c3%bac-nguy%e1%bb%85n-ab9856224/""}",https://www.facebook.com/profile.php?id=100052430360782,https://www.instagram.com/chamucphuc/,https://twitter.com/chamucphuc,chamucphuc@gmail.com
ypid:YN8196x4252388633787553530,District 8 Bar/Club,Kios C138 - C139 Sunworld Halong Complex Halong Bay,https://www.bing.com/th?id=OLC.y2aSw8fndAyaSA480x360&pid=Local,https://www.bing.com/maps?cp=20.952388763427734%7E107.04400634765625&lvl=17.0&q=District%208%20Bar%2FClub%20%2C%20Kios%20C138%20-%20C139%20Sunworld%20Halong%20Complex%20Halong%20Bay,20.95238876,107.0440063,,,Bar,Open 24 hours,,2025-04-03T02:26:03.376Z,https://www.facebook.com/dist8.halong/,093 224 94 34,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x4316646391271474045,Kim Hang Restaurant,"Lot 7, Hung Thang East Section, Bai Chay Ward, Bãi Cháy Quảng Ninh",,https://www.bing.com/maps?cp=20.956613540649414%7E107.02284240722656&lvl=17.0&q=Kim%20Hang%20Restaurant%20%2C%20Lot%207%2C%20Hung%20Thang%20East%20Section%2C%20Bai%20Chay%20Ward%2C%20B%C3%A3i%20Ch%C3%A1y%20Qu%E1%BA%A3ng%20Ninh,20.95661354,107.0228424,,,,,,2025-04-03T02:26:03.376Z,,0203 3846 809,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x16071117625403579063,Bò 1 Nắng Dì Mai - Má Ruột Bò Ba Lạng Rưỡi,"350 Trần Hưng Đạo, Phường 6 Tuy Hòa 56000 Phú Yên",https://www.bing.com/th?id=OLC.F2T+lB3Ay2qIVQ480x360&pid=Local,https://www.bing.com/maps?cp=13.089210510253906%7E109.31675720214844&lvl=17.0&q=B%C3%B2%201%20N%E1%BA%AFng%20D%C3%AC%20Mai%20-%20M%C3%A1%20Ru%E1%BB%99t%20B%C3%B2%20Ba%20L%E1%BA%A1ng%20R%C6%B0%E1%BB%A1i%20%2C%20350%20Tr%E1%BA%A7n%20H%C6%B0ng%20%C4%90%E1%BA%A1o%2C%20Ph%C6%B0%E1%BB%9Dng%206%20Tuy%20H%C3%B2a%2056000%20Ph%C3%BA%20Y%C3%AAn,13.08921051,109.3167572,,,,,,2025-04-03T02:26:41.409Z,https://www.facebook.com/Bo1NangDiMai/,0812 223 542,"{""facebook"":""https://www.facebook.com/bo1nangdimai/posts/1011366661000112/"",""youtube"":""https://www.youtube.com/watch?v=zi4cnbjak4s""}",https://www.facebook.com/bo1nangdimai/posts/1011366661000112/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x6091096486402687009,Cơm niêu Năm Ánh - Phú Yên,"394 ĐL Hùng Vương, Phường7, Tuy Hòa, Phú Yên 620000, Việt Nam",https://www.bing.com/th?id=OLC.aB+o8+3z2n0asg480x360&pid=Local,https://www.bing.com/maps?cp=13.100043296813965%7E109.3094253540039&lvl=17.0&q=C%C6%A1m%20ni%C3%AAu%20N%C4%83m%20%C3%81nh%20-%20Ph%C3%BA%20Y%C3%AAn%20%2C%20394%20%C4%90L%20H%C3%B9ng%20V%C6%B0%C6%A1ng%2C%20Ph%C6%B0%E1%BB%9Dng7%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%20620000%2C%20Vi%E1%BB%87t%20Nam,13.1000433,109.3094254,,,,,,2025-04-03T02:26:41.410Z,,093 569 13 77,"{""facebook"":""https://www.facebook.com/people/c%c6%a1m-ni%c3%aau-ph%c3%ba-y%c3%aan-n%c4%83m-%c3%81nh/100078279304963/""}",https://www.facebook.com/people/c%c6%a1m-ni%c3%aau-ph%c3%ba-y%c3%aan-n%c4%83m-%c3%81nh/100078279304963/,-- No Data --,-- No Data --,"cskh@brando.vn,salecomnieunamanh@gmail.com,comnieunamanh@gmail.com"
ypid:YN8196x15406154390968463743,Bob's Cafe American,43 Nguyen Dinh Chieu Ward 7 Tuy Hoa I- Phu Yen Province,https://www.bing.com/th?id=OLC.HK3UCU+v6P5AGQ480x360&pid=Local,https://www.bing.com/maps?cp=13.099562644958496%7E109.31504821777344&lvl=17.0&q=Bob's%20Cafe%20American%20%2C%2043%20Nguyen%20Dinh%20Chieu%20Ward%207%20Tuy%20Hoa%20I-%20Phu%20Yen%20Province,13.09956264,109.3150482,,,,Closed · Opens 2 PM,,2025-04-03T02:26:41.410Z,,0799 759 159,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x596657647442911349,BONPY COFFEE,"329 Nguyễn Huệ, Phường 5 Tuy Hòa, Phú Yên Province, Vietnam 620000 Phú Yên Province",https://www.bing.com/th?id=OLC.G5ZQ54K43sAI9A480x360&pid=Local,https://www.bing.com/maps?cp=13.093372344970703%7E109.31060028076172&lvl=17.0&q=BONPY%20COFFEE%20%2C%20329%20Nguy%E1%BB%85n%20Hu%E1%BB%87%2C%20Ph%C6%B0%E1%BB%9Dng%205%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%20Province%2C%20Vietnam%20620000%20Ph%C3%BA%20Y%C3%AAn%20Province,13.09337234,109.3106003,,,,Open · Closes 10 PM,,2025-04-03T02:26:41.410Z,,0257 3822 238,"{""youtube"":""https://www.youtube.com/watch?v=jl5fsjne0ei"",""facebook"":""https://www.facebook.com/bonpyrestaurantneventspace/""}",https://www.facebook.com/bonpyrestaurantneventspace/,-- No Data --,-- No Data --,bonpycoffee@gmail.com
ypid:YN8196x4091186436479884308,Tra Sua Phu Do,260 Tran Hung Dao Tuy Hoa I- Phu Yen Province,https://www.bing.com/th?id=OLC.PYG/EiMN3HiYnw480x360&pid=Local,https://www.bing.com/maps?cp=13.088423728942871%7E109.3138656616211&lvl=17.0&q=Tra%20Sua%20Phu%20Do%20%2C%20260%20Tran%20Hung%20Dao%20Tuy%20Hoa%20I-%20Phu%20Yen%20Province,13.08842373,109.3138657,,,,,,2025-04-03T02:26:41.411Z,https://www.facebook.com/pages/Trà-Sữa-PHÚ-ĐÔ/2173663166257783/,093 759 83 63,"{""facebook"":""https://www.facebook.com/pages/trà-sữa-phÚ-ĐÔ/2173663166257783/""}",https://www.facebook.com/pages/trà-sữa-phÚ-ĐÔ/2173663166257783/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x6995118477035608019,Quán Năm Ánh,"303 Đl Hùng Vương, Phường 9, Tuy Hòa, Phú Yên 620000, Vietnam Tuy Hòa 620000 Phú Yên",https://www.bing.com/th?id=OLC.asva/b8ogK0LWg480x360&pid=Local,https://www.bing.com/maps?cp=13.105542182922363%7E109.3051986694336&lvl=17.0&q=Qu%C3%A1n%20N%C4%83m%20%C3%81nh%20%2C%20303%20%C4%90l%20H%C3%B9ng%20V%C6%B0%C6%A1ng%2C%20Ph%C6%B0%E1%BB%9Dng%209%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%20620000%2C%20Vietnam%20Tuy%20H%C3%B2a%20620000%20Ph%C3%BA%20Y%C3%AAn,13.10554218,109.3051987,,,,,,2025-04-03T02:26:41.411Z,,091 515 79 74,"{""facebook"":""https://www.facebook.com/people/nh%c3%a0-h%c3%a0ng-c%c6%a1m-ni%c3%aau-n%c4%83m-%c3%81nh-tuy-h%c3%b2a/100057694297015/""}",https://www.facebook.com/people/nh%c3%a0-h%c3%a0ng-c%c6%a1m-ni%c3%aau-n%c4%83m-%c3%81nh-tuy-h%c3%b2a/100057694297015/,-- No Data --,-- No Data --,salecomnieunamanh@gmail.com
ypid:YN8196x16703852791267081756,Quán Nhà Tôi,"Gia Lộc, Tuy Hòa, Phú Yên, 91 Đường Điện Biên Phủ Tuy Hòa 56118",https://www.bing.com/th?id=OLC.xKs8tSqn8DDb9Q480x360&pid=Local,https://www.bing.com/maps?cp=13.096349716186523%7E109.3146743774414&lvl=17.0&q=Qu%C3%A1n%20Nh%C3%A0%20T%C3%B4i%20%2C%20Gia%20L%E1%BB%99c%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%2091%20%C4%90%C6%B0%E1%BB%9Dng%20%C4%90i%E1%BB%87n%20Bi%C3%AAn%20Ph%E1%BB%A7%20Tuy%20H%C3%B2a%2056118,13.09634972,109.3146744,,,,,,2025-04-03T02:26:41.411Z,https://www.facebook.com/QuanNhaToiPy/,093 585 97 81,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x7260688331646217942,Quán Cơm Thanh Hằng,"36 Nguyễn Tất Thành, Phường 2, Tp. Tuy Hòa, Phú Yên, Vietnam Tp. Tuy Hòa Phường7 Phú Yên",https://www.bing.com/th?id=OLC.ZqJMA4xLMruEhQ480x360&pid=Local,https://www.bing.com/maps?cp=13.085936546325684%7E109.29702758789062&lvl=17.0&q=Qu%C3%A1n%20C%C6%A1m%20Thanh%20H%E1%BA%B1ng%20%2C%2036%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%2C%20Ph%C6%B0%E1%BB%9Dng%202%2C%20Tp.%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%20Vietnam%20Tp.%20Tuy%20H%C3%B2a%20Ph%C6%B0%E1%BB%9Dng7%20Ph%C3%BA%20Y%C3%AAn,13.08593655,109.2970276,,,,,,2025-04-03T02:26:41.412Z,,,"{""facebook"":""https://www.facebook.com/quancom.thanhhang/""}",https://www.facebook.com/quancom.thanhhang/,-- No Data --,-- No Data --,-- No Data --
