id,name,address,map_link,latitude,longitude,rating,open_hours,website,phone
60,Bò 1 Nắng Dì Mai - Má Ruột Bò Ba Lạng Rưỡi,"350 Trần Hưng Đạo, Phường 6 Tuy Hòa 56000 Phú Yên",https://www.bing.com/maps?cp=13.089210510253906%7E109.31675720214844&lvl=17.0&q=B%C3%B2%201%20N%E1%BA%AFng%20D%C3%AC%20Mai%20-%20M%C3%A1%20Ru%E1%BB%99t%20B%C3%B2%20Ba%20L%E1%BA%A1ng%20R%C6%B0%E1%BB%A1i%20%2C%20350%20Tr%E1%BA%A7n%20H%C6%B0ng%20%C4%90%E1%BA%A1o%2C%20Ph%C6%B0%E1%BB%9Dng%206%20Tuy%20H%C3%B2a%2056000%20Ph%C3%BA%20Y%C3%AAn,13.08921051,109.3167572,,,https://www.facebook.com/Bo1NangDiMai/,0812 223 542
61,Cơm niêu Năm Ánh - Phú Yên,"394 ĐL Hùng Vương, Phường7, Tuy Hòa, Phú Yên 620000, Việt Nam",https://www.bing.com/maps?cp=13.100043296813965%7E109.3094253540039&lvl=17.0&q=C%C6%A1m%20ni%C3%AAu%20N%C4%83m%20%C3%81nh%20-%20Ph%C3%BA%20Y%C3%AAn%20%2C%20394%20%C4%90L%20H%C3%B9ng%20V%C6%B0%C6%A1ng%2C%20Ph%C6%B0%E1%BB%9Dng7%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%20620000%2C%20Vi%E1%BB%87t%20Nam,13.1000433,109.3094254,,,,093 569 13 77
62,Bob's Cafe American,43 Nguyen Dinh Chieu Ward 7 Tuy Hoa I- Phu Yen Province,https://www.bing.com/maps?cp=13.099562644958496%7E109.31504821777344&lvl=17.0&q=Bob's%20Cafe%20American%20%2C%2043%20Nguyen%20Dinh%20Chieu%20Ward%207%20Tuy%20Hoa%20I-%20Phu%20Yen%20Province,13.09956264,109.3150482,,Closed · Opens 2 PM,,0799 759 159
63,BONPY COFFEE,"329 Nguyễn Huệ, Phường 5 Tuy Hòa, Phú Yên Province, Vietnam 620000 Phú Yên Province",https://www.bing.com/maps?cp=13.093372344970703%7E109.31060028076172&lvl=17.0&q=BONPY%20COFFEE%20%2C%20329%20Nguy%E1%BB%85n%20Hu%E1%BB%87%2C%20Ph%C6%B0%E1%BB%9Dng%205%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%20Province%2C%20Vietnam%20620000%20Ph%C3%BA%20Y%C3%AAn%20Province,13.09337234,109.3106003,,Open · Closes 10 PM,,0257 3822 238
64,Tra Sua Phu Do,260 Tran Hung Dao Tuy Hoa I- Phu Yen Province,https://www.bing.com/maps?cp=13.088423728942871%7E109.3138656616211&lvl=17.0&q=Tra%20Sua%20Phu%20Do%20%2C%20260%20Tran%20Hung%20Dao%20Tuy%20Hoa%20I-%20Phu%20Yen%20Province,13.08842373,109.3138657,,,https://www.facebook.com/pages/Trà-Sữa-PHÚ-ĐÔ/2173663166257783/,093 759 83 63
65,Quán Năm Ánh,"303 Đl Hùng Vương, Phường 9, Tuy Hòa, Phú Yên 620000, Vietnam Tuy Hòa 620000 Phú Yên",https://www.bing.com/maps?cp=13.105542182922363%7E109.3051986694336&lvl=17.0&q=Qu%C3%A1n%20N%C4%83m%20%C3%81nh%20%2C%20303%20%C4%90l%20H%C3%B9ng%20V%C6%B0%C6%A1ng%2C%20Ph%C6%B0%E1%BB%9Dng%209%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%20620000%2C%20Vietnam%20Tuy%20H%C3%B2a%20620000%20Ph%C3%BA%20Y%C3%AAn,13.10554218,109.3051987,,,,091 515 79 74
66,Quán Nhà Tôi,"Gia Lộc, Tuy Hòa, Phú Yên, 91 Đường Điện Biên Phủ Tuy Hòa 56118",https://www.bing.com/maps?cp=13.096349716186523%7E109.3146743774414&lvl=17.0&q=Qu%C3%A1n%20Nh%C3%A0%20T%C3%B4i%20%2C%20Gia%20L%E1%BB%99c%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%2091%20%C4%90%C6%B0%E1%BB%9Dng%20%C4%90i%E1%BB%87n%20Bi%C3%AAn%20Ph%E1%BB%A7%20Tuy%20H%C3%B2a%2056118,13.09634972,109.3146744,,,https://www.facebook.com/QuanNhaToiPy/,093 585 97 81
67,Quán Cơm Thanh Hằng,"36 Nguyễn Tất Thành, Phường 2, Tp. Tuy Hòa, Phú Yên, Vietnam Tp. Tuy Hòa Phường7 Phú Yên",https://www.bing.com/maps?cp=13.085936546325684%7E109.29702758789062&lvl=17.0&q=Qu%C3%A1n%20C%C6%A1m%20Thanh%20H%E1%BA%B1ng%20%2C%2036%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%2C%20Ph%C6%B0%E1%BB%9Dng%202%2C%20Tp.%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%20Vietnam%20Tp.%20Tuy%20H%C3%B2a%20Ph%C6%B0%E1%BB%9Dng7%20Ph%C3%BA%20Y%C3%AAn,13.08593655,109.2970276,,,,
68,FAST FOOD PHÚ DANG,"101C, Đường Nguyễn Huệ, Phường 5, Tuy Hòa, Phú Yên, Việt Nam",https://www.bing.com/maps?cp=13.090158462524414%7E109.30228424072266&lvl=17.0&q=FAST%20FOOD%20PH%C3%9A%20DANG%20%2C%20101C%2C%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20Hu%E1%BB%87%2C%20Ph%C6%B0%E1%BB%9Dng%205%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%20Vi%E1%BB%87t%20Nam,13.09015846,109.3022842,,,https://m.facebook.com/profile.php?id=2767337490004681&ref=content_filter,
69,Mì Cay SanU Tuy Hòa,24 Đường Nguyễn Huệ Tuy Hòa 56115,https://www.bing.com/maps?cp=13.090683937072754%7E109.30363464355469&lvl=17.0&q=M%C3%AC%20Cay%20SanU%20Tuy%20H%C3%B2a%20%2C%2024%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20Hu%E1%BB%87%20Tuy%20H%C3%B2a%2056115,13.09068394,109.3036346,,,,093 873 30 09
70,Quan An Ba Tam,"293 Le Duan, Ward 7 Tuy Hoa",https://www.bing.com/maps?cp=13.0985689163208%7E109.31719970703125&lvl=17.0&q=Quan%20An%20Ba%20Tam%20%2C%20293%20Le%20Duan%2C%20Ward%207%20Tuy%20Hoa,13.09856892,109.3171997,,,,098 217 50 68
71,Quán Nem Ninh Hòa,159 Đường Lê Thánh Tôn Tuy Hòa 56113,https://www.bing.com/maps?cp=13.086752891540527%7E109.3036117553711&lvl=17.0&q=Qu%C3%A1n%20Nem%20Ninh%20H%C3%B2a%20%2C%20159%20%C4%90%C6%B0%E1%BB%9Dng%20L%C3%AA%20Th%C3%A1nh%20T%C3%B4n%20Tuy%20H%C3%B2a%2056113,13.08675289,109.3036118,,,,
72,Cafe Hiệp Yến,262-266 Hùng Vương Tuy Hòa 620000 Phú Yên,https://www.bing.com/maps?cp=13.095830917358398%7E109.31220245361328&lvl=17.0&q=Cafe%20Hi%E1%BB%87p%20Y%E1%BA%BFn%20%2C%20262-266%20H%C3%B9ng%20V%C6%B0%C6%A1ng%20Tuy%20H%C3%B2a%20620000%20Ph%C3%BA%20Y%C3%AAn,13.09583092,109.3122025,3.0,Open · Closes 10 PM,https://www.facebook.com/Hiepyencafe/,0257 3686 869
73,Bánh bèo nóng 2 Cơ,"166b Lê Thành Phương, Phường 8, Tuy Hoà, Phú Yên Tuy Hòa, Phú Yên Province, Vietnam 56807 Phú Yên",https://www.bing.com/maps?cp=13.094080924987793%7E109.29676055908203&lvl=17.0&q=B%C3%A1nh%20b%C3%A8o%20n%C3%B3ng%202%20C%C6%A1%20%2C%20166b%20L%C3%AA%20Th%C3%A0nh%20Ph%C6%B0%C6%A1ng%2C%20Ph%C6%B0%E1%BB%9Dng%208%2C%20Tuy%20Ho%C3%A0%2C%20Ph%C3%BA%20Y%C3%AAn%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%20Province%2C%20Vietnam%2056807%20Ph%C3%BA%20Y%C3%AAn,13.09408092,109.2967606,,,https://www.facebook.com/banhbeo2co/,090 538 48 39
74,Huong Giang Restaurant,"Bo Ke Bach Dang, Ward 4 Tuy Hoa",https://www.bing.com/maps?cp=13.084710121154785%7E109.31364440917969&lvl=17.0&q=Huong%20Giang%20Restaurant%20%2C%20Bo%20Ke%20Bach%20Dang%2C%20Ward%204%20Tuy%20Hoa,13.08471012,109.3136444,,,,
75,Quan Pho Tan Binh,"121 Nguyen Trai, Ward 5 Tuy Hoa Phu Yen",https://www.bing.com/maps?cp=13.089800834655762%7E109.30573272705078&lvl=17.0&q=Quan%20Pho%20Tan%20Binh%20%2C%20121%20Nguyen%20Trai%2C%20Ward%205%20Tuy%20Hoa%20Phu%20Yen,13.08980083,109.3057327,,,,
76,Bun Ca Dat Phu,169 Le Thanh Ton Tuy Hoa 56000 Phu Yen Province,https://www.bing.com/maps?cp=13.087121963500977%7E109.30487823486328&lvl=17.0&q=Bun%20Ca%20Dat%20Phu%20%2C%20169%20Le%20Thanh%20Ton%20Tuy%20Hoa%2056000%20Phu%20Yen%20Province,13.08712196,109.3048782,,,,097 939 87 88
77,Com nieu Ngon Tuy Hoa,"285, Hung Vuong Ward 9 Tuy Hoa I- Phu Yen Province",https://www.bing.com/maps?cp=13.104670524597168%7E109.30584716796875&lvl=17.0&q=Com%20nieu%20Ngon%20Tuy%20Hoa%20%2C%20285%2C%20Hung%20Vuong%20Ward%209%20Tuy%20Hoa%20I-%20Phu%20Yen%20Province,13.10467052,109.3058472,,Open · Closes 10 PM,,091 279 21 78
78,Rêu Food Lẩu Khay & Nướng Bơ,"178b Trường Chinh, Phường7, Tuy Hòa, Phú Yên, Việt Nam",https://www.bing.com/maps?cp=13.101852416992188%7E109.31135559082031&lvl=17.0&q=R%C3%AAu%20Food%20L%E1%BA%A9u%20Khay%20%26%20N%C6%B0%E1%BB%9Bng%20B%C6%A1%20%2C%20178b%20Tr%C6%B0%E1%BB%9Dng%20Chinh%2C%20Ph%C6%B0%E1%BB%9Dng7%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%20Vi%E1%BB%87t%20Nam,13.10185242,109.3113556,,,https://m.facebook.com/reufood.tuyhoa/,0868 440 068
79,Cơm gà Tuyết Nhung,189 Lê Thánh Tôn Tuy Hòa 02468 Vietnam,https://www.bing.com/maps?cp=13.087319374084473%7E109.30525207519531&lvl=17.0&q=C%C6%A1m%20g%C3%A0%20Tuy%E1%BA%BFt%20Nhung%20%2C%20189%20L%C3%AA%20Th%C3%A1nh%20T%C3%B4n%20Tuy%20H%C3%B2a%2002468%20Vietnam,13.08731937,109.3052521,,,https://www.foody.vn/phu-yen/tuyet-nhung,0772 488 096
80,Bún Bò Phở,Phường 7 56118 Phú Yên,https://www.bing.com/maps?cp=13.095303535461426%7E109.31886291503906&lvl=17.0&q=B%C3%BAn%20B%C3%B2%20Ph%E1%BB%9F%20%2C%20Ph%C6%B0%E1%BB%9Dng%207%2056118%20Ph%C3%BA%20Y%C3%AAn,13.09530354,109.3188629,,,,098 610 90 90
81,Truc Coffee,6/106 Nguyen Van Cu Tuy Hoa 620000 Phu Yen Province,https://www.bing.com/maps?cp=13.096943855285645%7E109.31261444091797&lvl=17.0&q=Truc%20Coffee%20%2C%206%2F106%20Nguyen%20Van%20Cu%20Tuy%20Hoa%20620000%20Phu%20Yen%20Province,13.09694386,109.3126144,,Open · Closes 10 PM,,098 337 69 55
82,Quán Chay Âu Lạc,41A Đường Nguyễn Thái Học Tuy Hòa 56113,https://www.bing.com/maps?cp=13.088685989379883%7E109.30340576171875&lvl=17.0&q=Qu%C3%A1n%20Chay%20%C3%82u%20L%E1%BA%A1c%20%2C%2041A%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20Th%C3%A1i%20H%E1%BB%8Dc%20Tuy%20H%C3%B2a%2056113,13.08868599,109.3034058,4.5,,,0778 550 200
83,KFC Vietnam Joint Venture,"201E Le Loi, Ward 5, Phường 5 Phú Yên",https://www.bing.com/maps?cp=13.088801383972168%7E109.30603790283203&lvl=17.0&q=KFC%20Vietnam%20Joint%20Venture%20%2C%20201E%20Le%20Loi%2C%20Ward%205%2C%20Ph%C6%B0%E1%BB%9Dng%205%20Ph%C3%BA%20Y%C3%AAn,13.08880138,109.3060379,,,https://kfcvietnam.com.vn/,090 817 11 72
84,Cafe Thạch Tuyền,"37RX+VWF, Phường 2, Tuy Hòa, Phú Yên, Việt Nam",https://www.bing.com/maps?cp=13.0910005569458%7E109.29319763183594&lvl=17.0&q=Cafe%20Th%E1%BA%A1ch%20Tuy%E1%BB%81n%20%2C%2037RX%2BVWF%2C%20Ph%C6%B0%E1%BB%9Dng%202%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%20Vi%E1%BB%87t%20Nam,13.09100056,109.2931976,,,https://www.foody.vn/phu-yen/thach-tuyen-cafe,
85,Thai Tran Restaurant,"01 Luong The Vinh, Ward 3, Phường 3 Phú Yên",https://www.bing.com/maps?cp=13.097152709960938%7E109.29021453857422&lvl=17.0&q=Thai%20Tran%20Restaurant%20%2C%2001%20Luong%20The%20Vinh%2C%20Ward%203%2C%20Ph%C6%B0%E1%BB%9Dng%203%20Ph%C3%BA%20Y%C3%AAn,13.09715271,109.2902145,,,,098 282 02 61
86,Quán Phở Cồ Cố Hà Nội,70 Đường Nguyễn Huệ Tuy Hòa 56115,https://www.bing.com/maps?cp=13.093562126159668%7E109.31108093261719&lvl=17.0&q=Qu%C3%A1n%20Ph%E1%BB%9F%20C%E1%BB%93%20C%E1%BB%91%20H%C3%A0%20N%E1%BB%99i%20%2C%2070%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20Hu%E1%BB%87%20Tuy%20H%C3%B2a%2056115,13.09356213,109.3110809,,,https://www.foody.vn/phu-yen/pho-co-co-ha-noi,090 319 89 12
87,Trà sữa-Kem-cafe A.Mi,21 Đường Đồng Khởi Tuy Hòa 56118,https://www.bing.com/maps?cp=13.099775314331055%7E109.31501007080078&lvl=17.0&q=Tr%C3%A0%20s%E1%BB%AFa-Kem-cafe%20A.Mi%20%2C%2021%20%C4%90%C6%B0%E1%BB%9Dng%20%C4%90%E1%BB%93ng%20Kh%E1%BB%9Fi%20Tuy%20H%C3%B2a%2056118,13.09977531,109.3150101,,Open · Closes 9 PM,https://www.facebook.com/Kemtuoitrasuaami/,097 926 54 94
88,Thai Toan Shop,"184 Nguyen Tat Thanh St., Tuy Hoa City, Tuy Hòa Phú Yên",https://www.bing.com/maps?cp=13.092583656311035%7E109.29471588134766&lvl=17.0&q=Thai%20Toan%20Shop%20%2C%20184%20Nguyen%20Tat%20Thanh%20St.%2C%20Tuy%20Hoa%20City%2C%20Tuy%20H%C3%B2a%20Ph%C3%BA%20Y%C3%AAn,13.09258366,109.2947159,,,,
89,Nhà Hàng Phố Đêm,"02 Mậu Thân, Phường 5 Tuy Hòa 560000 Phú Yên",https://www.bing.com/maps?cp=13.093609809875488%7E109.31013488769531&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Ph%E1%BB%91%20%C4%90%C3%AAm%20%2C%2002%20M%E1%BA%ADu%20Th%C3%A2n%2C%20Ph%C6%B0%E1%BB%9Dng%205%20Tuy%20H%C3%B2a%20560000%20Ph%C3%BA%20Y%C3%AAn,13.09360981,109.3101349,,,https://www.facebook.com/nhahangphodem.tuyhoa/,093 548 04 80
90,Nhà Hàng Thành Hưng,Son Hoa 565000 Phú Yên,https://www.bing.com/maps?cp=13.0687837600708%7E108.97441864013672&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Th%C3%A0nh%20H%C6%B0ng%20%2C%20Son%20Hoa%20565000%20Ph%C3%BA%20Y%C3%AAn,13.06878376,108.9744186,,Open · Closes 11 PM,https://www.facebook.com/nhahangthanhhungg/,094 380 46 17
91,Nha Hang Hai San,17 Doc Lap Tuy Hoa I- Phu Yen Province,https://www.bing.com/maps?cp=13.100578308105469%7E109.31842041015625&lvl=17.0&q=Nha%20Hang%20Hai%20San%20%2C%2017%20Doc%20Lap%20Tuy%20Hoa%20I-%20Phu%20Yen%20Province,13.10057831,109.3184204,,,,
92,Kimi Food 2,"279,Đường Lê Lợi Phường 5 56115 Phú Yên",https://www.bing.com/maps?cp=13.089764595031738%7E109.30914306640625&lvl=17.0&q=Kimi%20Food%202%20%2C%20279%2C%C4%90%C6%B0%E1%BB%9Dng%20L%C3%AA%20L%E1%BB%A3i%20Ph%C6%B0%E1%BB%9Dng%205%2056115%20Ph%C3%BA%20Y%C3%AAn,13.0897646,109.3091431,,,,0257 3824 830
93,Pho Huong Group,"112 Right, Ngo Quyen, Ward 8, Phường 8 Phú Yên",https://www.bing.com/maps?cp=13.095166206359863%7E109.2953872680664&lvl=17.0&q=Pho%20Huong%20Group%20%2C%20112%20Right%2C%20Ngo%20Quyen%2C%20Ward%208%2C%20Ph%C6%B0%E1%BB%9Dng%208%20Ph%C3%BA%20Y%C3%AAn,13.09516621,109.2953873,,,,093 456 79 26
94,Phung Nguyen Restaurant,"836 Nguyen Chi Thanh St., Ward 4, Phường 4 Phú Yên",https://www.bing.com/maps?cp=13.09999942779541%7E109.31376647949219&lvl=17.0&q=Phung%20Nguyen%20Restaurant%20%2C%20836%20Nguyen%20Chi%20Thanh%20St.%2C%20Ward%204%2C%20Ph%C6%B0%E1%BB%9Dng%204%20Ph%C3%BA%20Y%C3%AAn,13.09999943,109.3137665,,,,
95,Phung Gia Restaurant Service,"153 Hung Vuong, Ward 4, Phường 4 Phú Yên",https://www.bing.com/maps?cp=13.091658592224121%7E109.31360626220703&lvl=17.0&q=Phung%20Gia%20Restaurant%20Service%20%2C%20153%20Hung%20Vuong%2C%20Ward%204%2C%20Ph%C6%B0%E1%BB%9Dng%204%20Ph%C3%BA%20Y%C3%AAn,13.09165859,109.3136063,,,,090 261 56 13
96,DNTN cà phê Mỹ Hiệp,"373 Trần Hưng Đạo,thị trấn La Hai, Đồng Xuân, Phú Yên La Hai Phú Yên",https://www.bing.com/maps?cp=13.3705472946167%7E109.11383819580078&lvl=17.0&q=DNTN%20c%C3%A0%20ph%C3%AA%20M%E1%BB%B9%20Hi%E1%BB%87p%20%2C%20373%20Tr%E1%BA%A7n%20H%C6%B0ng%20%C4%90%E1%BA%A1o%2Cth%E1%BB%8B%20tr%E1%BA%A5n%20La%20Hai%2C%20%C4%90%E1%BB%93ng%20Xu%C3%A2n%2C%20Ph%C3%BA%20Y%C3%AAn%20La%20Hai%20Ph%C3%BA%20Y%C3%AAn,13.37054729,109.1138382,,,https://www.facebook.com/cafemyhiep/,098 645 05 75
97,Pho Dem Phu Yen,"Plot 228, Map 5, Mau Than Street, Ward 5, Phường 5 Phú Yên",https://www.bing.com/maps?cp=13.108062744140625%7E109.29415893554688&lvl=17.0&q=Pho%20Dem%20Phu%20Yen%20%2C%20Plot%20228%2C%20Map%205%2C%20Mau%20Than%20Street%2C%20Ward%205%2C%20Ph%C6%B0%E1%BB%9Dng%205%20Ph%C3%BA%20Y%C3%AAn,13.10806274,109.2941589,,,,093 527 77 07
98,Viet Han Xnk,"Plot 261, Map No 7, Group 12, Quarter 2, Phu Hoa Ward, Phú Hòa Phú Yên",https://www.bing.com/maps?cp=13.045293807983398%7E109.2481689453125&lvl=17.0&q=Viet%20Han%20Xnk%20%2C%20Plot%20261%2C%20Map%20No%207%2C%20Group%2012%2C%20Quarter%202%2C%20Phu%20Hoa%20Ward%2C%20Ph%C3%BA%20H%C3%B2a%20Ph%C3%BA%20Y%C3%AAn,13.04529381,109.2481689,,,,098 117 69 88
99,Quán Nhậu Ngỗng Em,"Phạm Văn Đồng, Phú Lâm, Tuy Hòa, Phú Yên, Vietnam Phú Yên Province 620000 Phú Yên Province",https://www.bing.com/maps?cp=13.053279876708984%7E109.31359100341797&lvl=17.0&q=Qu%C3%A1n%20Nh%E1%BA%ADu%20Ng%E1%BB%97ng%20Em%20%2C%20Ph%E1%BA%A1m%20V%C4%83n%20%C4%90%E1%BB%93ng%2C%20Ph%C3%BA%20L%C3%A2m%2C%20Tuy%20H%C3%B2a%2C%20Ph%C3%BA%20Y%C3%AAn%2C%20Vietnam%20Ph%C3%BA%20Y%C3%AAn%20Province%20620000%20Ph%C3%BA%20Y%C3%AAn%20Province,13.05327988,109.313591,,,,098 220 09 37
100,Viet Long Phu Yen,"205-207-209-211 Hung Vuong, Floor 4, Tuy Hòa Phú Yên",https://www.bing.com/maps?cp=13.092954635620117%7E109.31314849853516&lvl=17.0&q=Viet%20Long%20Phu%20Yen%20%2C%20205-207-209-211%20Hung%20Vuong%2C%20Floor%204%2C%20Tuy%20H%C3%B2a%20Ph%C3%BA%20Y%C3%AAn,13.09295464,109.3131485,,,,094 773 33 33
101,Quán Cô Yến,Đường Tỉnh Lộ 649 An Phú 56120 Phú Yên,https://www.bing.com/maps?cp=13.170886993408203%7E109.29022216796875&lvl=17.0&q=Qu%C3%A1n%20C%C3%B4%20Y%E1%BA%BFn%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20T%E1%BB%89nh%20L%E1%BB%99%20649%20An%20Ph%C3%BA%2056120%20Ph%C3%BA%20Y%C3%AAn,13.17088699,109.2902222,,,,
102,Nhà Phân Phối Rượu - Bia Hồng Đức,"83A,Đại Lộ Nguyễn Tất Thành Phường 2 56114 Phú Yên",https://www.bing.com/maps?cp=13.0859956741333%7E109.29676055908203&lvl=17.0&q=Nh%C3%A0%20Ph%C3%A2n%20Ph%E1%BB%91i%20R%C6%B0%E1%BB%A3u%20-%20Bia%20H%E1%BB%93ng%20%C4%90%E1%BB%A9c%20%2C%2083A%2C%C4%90%E1%BA%A1i%20L%E1%BB%99%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%20Ph%C6%B0%E1%BB%9Dng%202%2056114%20Ph%C3%BA%20Y%C3%AAn,13.08599567,109.2967606,,,,0257 3825 393
103,Quán Cà Phê Trường Vi,Đường Quốc Lộ 1A Chí Thạnh 56206 Phú Yên,https://www.bing.com/maps?cp=13.323872566223145%7E109.21098327636719&lvl=17.0&q=Qu%C3%A1n%20C%C3%A0%20Ph%C3%AA%20Tr%C6%B0%E1%BB%9Dng%20Vi%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20Qu%E1%BB%91c%20L%E1%BB%99%201A%20Ch%C3%AD%20Th%E1%BA%A1nh%2056206%20Ph%C3%BA%20Y%C3%AAn,13.32387257,109.2109833,,,,
104,4Q Restaurant,107 Phan Đình Phùng Quy Nhon 820000 Bình Định,https://www.bing.com/maps?cp=13.780742645263672%7E109.22865295410156&lvl=17.0&q=4Q%20Restaurant%20%2C%20107%20Phan%20%C4%90%C3%ACnh%20Ph%C3%B9ng%20Quy%20Nhon%20820000%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.78074265,109.228653,4.5,Open · Closes 10:30 PM,,093 733 99 81
105,Sushi Hikari - Quy Nhơn,"234 Bạch Đằng, Phường Trần Hưng Đạo Quy Nhon 55108 Tỉnh Bình Định",https://www.bing.com/maps?cp=13.777572631835938%7E109.23160552978516&lvl=17.0&q=Sushi%20Hikari%20-%20Quy%20Nh%C6%A1n%20%2C%20234%20B%E1%BA%A1ch%20%C4%90%E1%BA%B1ng%2C%20Ph%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20H%C6%B0ng%20%C4%90%E1%BA%A1o%20Quy%20Nhon%2055108%20T%E1%BB%89nh%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.77757263,109.2316055,,,https://m.facebook.com/sushihikari.qn/,090 192 34 68
106,Nhà Hàng Quê Hương 2,"185 Lê Hồng Phong, Quy Nhơn Quy Nhon 0256 Bình Định",https://www.bing.com/maps?cp=13.774250984191895%7E109.22748565673828&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Qu%C3%AA%20H%C6%B0%C6%A1ng%202%20%2C%20185%20L%C3%AA%20H%E1%BB%93ng%20Phong%2C%20Quy%20Nh%C6%A1n%20Quy%20Nhon%200256%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.77425098,109.2274857,,Closed · Opens 10 AM,https://www.foody.vn/binh-dinh/que-huong-2-com-ga,0256 3829 395
107,Quán Cơm Chay Thanh Minh,151 Đường Phan Bội Châu Quy Nhơn,https://www.bing.com/maps?cp=13.775506019592285%7E109.22972106933594&lvl=17.0&q=Qu%C3%A1n%20C%C6%A1m%20Chay%20Thanh%20Minh%20%2C%20151%20%C4%90%C6%B0%E1%BB%9Dng%20Phan%20B%E1%BB%99i%20Ch%C3%A2u%20Quy%20Nh%C6%A1n,13.77550602,109.2297211,,,https://www.foody.vn/binh-dinh/com-chay-thanh-minh,0256 3821 749
108,Hải Sản Biển Ngọc,212 Đường Xuân Diệu Quy Nhơn,https://www.bing.com/maps?cp=13.767803192138672%7E109.23040008544922&lvl=17.0&q=H%E1%BA%A3i%20S%E1%BA%A3n%20Bi%E1%BB%83n%20Ng%E1%BB%8Dc%20%2C%20212%20%C4%90%C6%B0%E1%BB%9Dng%20Xu%C3%A2n%20Di%E1%BB%87u%20Quy%20Nh%C6%A1n,13.76780319,109.2304001,,Open 24 hours,https://www.facebook.com/BienNgoc2018/,090 354 90 39
109,Binh Ha Restaurant,Lô 16 - Đường Bình Hà - Bắc Hồ Sinh Thái Đống Đa - P. Thị Nại - TP. Quy Nhơn Quy Nhon 820000 Bình Định,https://www.bing.com/maps?cp=13.781574249267578%7E109.2320785522461&lvl=17.0&q=Binh%20Ha%20Restaurant%20%2C%20L%C3%B4%2016%20-%20%C4%90%C6%B0%E1%BB%9Dng%20B%C3%ACnh%20H%C3%A0%20-%20B%E1%BA%AFc%20H%E1%BB%93%20Sinh%20Th%C3%A1i%20%C4%90%E1%BB%91ng%20%C4%90a%20-%20P.%20Th%E1%BB%8B%20N%E1%BA%A1i%20-%20TP.%20Quy%20Nh%C6%A1n%20Quy%20Nhon%20820000%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.78157425,109.2320786,,Open · Closes 11 AM,https://www.facebook.com/NhaHangBinhHaQuyNhon/,093 540 10 27
110,SHO Japanese Restaurant,Lô 1a5 Lý Thái Tổ Nối Dài Quy Nhon I-590000 Tỉnh Bình Định,https://www.bing.com/maps?cp=13.754484176635742%7E109.21533966064453&lvl=17.0&q=SHO%20Japanese%20Restaurant%20%2C%20L%C3%B4%201a5%20Ly%CC%81%20Tha%CC%81i%20T%C3%B4%CC%89%20N%C3%B4%CC%81i%20Da%CC%80i%20Quy%20Nhon%20I-590000%20T%E1%BB%89nh%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.75448418,109.2153397,4.5,Closed · Opens 11 AM,https://www.facebook.com/sho.restaurant.quynhon/,0256 6277 177
111,Sinh To Kim Đinh,20 Nguyen Hue Quy Nhon 590000 Binh Dinh Province,https://www.bing.com/maps?cp=13.76923942565918%7E109.23075103759766&lvl=17.0&q=Sinh%20To%20Kim%20%C4%90inh%20%2C%2020%20Nguyen%20Hue%20Quy%20Nhon%20590000%20Binh%20Dinh%20Province,13.76923943,109.230751,,,,0563 892 755
